0	IRIS_313-37951-1	0
0	IRIS_313-58524-1	0
0	IRIS_313-78268-1	1
0	IRIS_313-8235-1	0
0	IRIS_313-42151-1	1
0	IRIS_313-49361-1	9
0	IRIS_313-71644-1	0
0	IRIS_313-1-1	0
0	IRIS_313-11938-1	0
0	IRIS_313-49895-1	0
0	IRIS_313-50950-1	0
0	IRIS_313-78698-1	0
0	IRIS_313-46907-1	0
0	IRIS_313-66065-1	0
0	IRIS_313-62166-1	0
0	IRIS_313-17072-1	0
0	IRIS_313-66836-1	0
0	IRIS_313-2719-1	5
0	IRIS_313-55785-1	0
0	IRIS_313-58347-1	1
0	IRIS_313-76309-1	0
0	IRIS_313-76307-1	0
0	IRIS_313-34281-1	0
0	IRIS_313-34275-1	0
0	IRIS_313-2633-1	0
0	IRIS_313-55230-1	0
0	IRIS_313-2545-1	0
0	IRIS_313-26016-1	0
0	IRIS_313-65705-1	1
0	IRIS_313-1427-1	0
0	IRIS_313-55547-1	9
0	IRIS_313-2134-1	0
0	IRIS_313-16305-1	0
0	IRIS_313-59807-1	0
0	IRIS_313-90852-1	1
0	IRIS_313-79-1	0
0	IRIS_313-85-1	0
0	IRIS_313-59499-1	1
0	IRIS_313-2493-1	5
0	IRIS_313-3217-1	0
0	IRIS_313-3404-1	0
0	IRIS_313-5785-1	0
0	IRIS_313-9353-1	9
0	IRIS_313-12872-1	5
0	IRIS_313-12876-1	0
0	IRIS_313-19296-1	0
0	IRIS_313-19760-1	5
0	IRIS_313-19775-1	5
0	IRIS_313-19880-1	1
0	IRIS_313-19891-1	1
0	IRIS_313-50351-1	0
0	IRIS_313-51591-1	0
0	IRIS_313-51605-1	1
0	IRIS_313-51643-1	0
0	IRIS_313-55536-1	7
0	IRIS_313-58368-1	0
0	IRIS_313-65732-1	0
0	IRIS_313-72491-1	0
0	IRIS_313-72514-1	0
0	IRIS_313-72533-1	0
0	IRIS_313-74581-1	0
0	IRIS_313-74582-1	0
0	IRIS_313-77312-1	0
0	IRIS_313-77639-1	0
0	IRIS_313-77644-1	0
0	IRIS_313-77666-1	7
0	IRIS_313-82424-1	0
0	IRIS_313-59591-1	0
0	IRIS_313-4860-1	1
0	IRIS_313-3150-1	0
0	IRIS_313-68549-1	0
0	IRIS_313-77140-1	1
0	IRIS_313-62171-1	0
0	IRIS_313-66755-1	0
0	IRIS_313-70250-1	0
0	IRIS_313-410-1	1
0	IRIS_313-66760-1	1
0	IRIS_313-64913-1	1
0	IRIS_313-44069-1	0
0	IRIS_313-69058-1	1
0	IRIS_313-56698-1	0
0	IRIS_313-1739-1	0
0	IRIS_313-64897-1	0
0	IRIS_313-64902-1	0
0	IRIS_313-5769-1	5
0	IRIS_313-71140-1	0
0	IRIS_313-71554-1	0
0	IRIS_313-44076-1	0
0	IRIS_313-1799-1	0
0	IRIS_313-66759-1	0
0	IRIS_313-71615-1	0
0	IRIS_313-25214-1	5
0	IRIS_313-21348-1	0
0	IRIS_313-30751-1	0
0	IRIS_313-5022-1	0
0	IRIS_313-71596-1	0
0	IRIS_313-43402-1	9
0	IRIS_313-6741-1	0
0	IRIS_313-51125-1	0
0	IRIS_313-64887-1	0
0	IRIS_313-6077-1	1
0	IRIS_313-7756-1	1
0	IRIS_313-66644-1	0
0	IRIS_313-69911-1	0
0	IRIS_313-5726-1	1
0	IRIS_313-7691-1	1
0	IRIS_313-14791-1	5
0	IRIS_313-26276-1	0
0	IRIS_313-55865-1	0
0	IRIS_313-68500-1	1
0	IRIS_313-72918-1	0
0	IRIS_313-73031-1	0
0	IRIS_313-73053-1	1
0	IRIS_313-73055-1	0
0	IRIS_313-74467-1	0
0	IRIS_313-74513-1	1
0	IRIS_313-74514-1	1
0	IRIS_313-74518-1	1
0	IRIS_313-74523-1	0
0	IRIS_313-74534-1	0
0	IRIS_313-74550-1	0
0	IRIS_313-74551-1	0
0	IRIS_313-74554-1	1
0	IRIS_313-74558-1	1
0	IRIS_313-77653-1	0
0	IRIS_313-77663-1	9
0	IRIS_313-82881-1	0
0	IRIS_313-66996-1	0
0	IRIS_313-82350-1	0
0	IRIS_313-71612-1	0
0	IRIS_313-1972-1	1
0	IRIS_313-71598-1	0
0	IRIS_313-18487-1	1
0	IRIS_313-60310-1	0
0	IRIS_313-78279-1	0
0	IRIS_313-55418-1	9
0	IRIS_313-60824-1	0
0	IRIS_313-1790-1	0
0	IRIS_313-34018-1	0
0	IRIS_313-40748-2	0
0	IRIS_313-6464-1	0
0	IRIS_313-1797-1	0
0	IRIS_313-48803-1	0
0	IRIS_313-40199-1	0
0	IRIS_313-66645-1	0
0	IRIS_313-71493-1	0
0	IRIS_313-18936-1	5
0	IRIS_313-66630-1	0
